2.843713, -3.566762, 1.718438, -2.178156, -1.863420, 3.769963, -1.691377, -0.635536, 2.683533
2.843713, -3.566762, 1.718438, -2.149719, -1.899088, 3.787148, -1.712874, -0.654527, 2.721405
2.843713, -3.566762, 1.718438, -2.121282, -1.934755, 3.804332, -1.734087, -0.673875, 2.759448
2.843713, -3.566762, 1.718438, -2.092845, -1.970423, 3.821517, -1.755016, -0.693579, 2.797663
3.401562, -3.611055, 1.685518, -2.058829, -2.006534, 3.838372, -1.775604, -0.713644, 2.836047
3.401562, -3.611055, 1.685518, -2.024813, -2.042644, 3.855227, -1.795852, -0.734071, 2.874599
3.401562, -3.611055, 1.685518, -1.990798, -2.078755, 3.872082, -1.815760, -0.754858, 2.913320
3.401562, -3.611055, 1.685518, -1.956782, -2.114866, 3.888937, -1.835328, -0.776007, 2.952209
3.401562, -3.611055, 1.685518, -1.922766, -2.150976, 3.905793, -1.854556, -0.797517, 2.991267
3.866636, -3.779846, 1.960851, -1.884100, -2.188775, 3.925401, -1.873397, -0.819404, 3.030521
3.866636, -3.779846, 1.960851, -1.845434, -2.226573, 3.945010, -1.891851, -0.841670, 3.069972
3.866636, -3.779846, 1.960851, -1.806767, -2.264371, 3.964618, -1.909919, -0.864314, 3.109618
3.866636, -3.779846, 1.960851, -1.768101, -2.302170, 3.984227, -1.927600, -0.887336, 3.149460
3.800197, -2.930503, 1.362301, -1.730099, -2.331475, 3.997850, -1.944901, -0.910650, 3.189439
3.800197, -2.930503, 1.362301, -1.692097, -2.360780, 4.011473, -1.961822, -0.934258, 3.229553
3.800197, -2.930503, 1.362301, -1.654095, -2.390085, 4.025096, -1.978363, -0.958159, 3.269804
3.800197, -2.930503, 1.362301, -1.616093, -2.419390, 4.038719, -1.994524, -0.982353, 3.310191
3.800197, -2.930503, 1.362301, -1.578091, -2.448695, 4.052342, -2.010304, -1.006840, 3.350715
3.888782, -2.713229, 1.711854, -1.539203, -2.475827, 4.069461, -2.025697, -1.031598, 3.391410
3.888782, -2.713229, 1.711854, -1.500315, -2.502959, 4.086579, -2.040700, -1.056628, 3.432276
3.888782, -2.713229, 1.711854, -1.461427, -2.530092, 4.103698, -2.055314, -1.081928, 3.473313
3.888782, -2.713229, 1.711854, -1.422539, -2.557224, 4.120816, -2.069540, -1.107501, 3.514521
3.948637, -2.143409, 1.786074, -1.383053, -2.578658, 4.138677, -2.083370, -1.133287, 3.555908
3.948637, -2.143409, 1.786074, -1.343567, -2.600092, 4.156538, -2.096806, -1.159288, 3.597473
3.948637, -2.143409, 1.786074, -1.304080, -2.621526, 4.174399, -2.109846, -1.185503, 3.639217
3.948637, -2.143409, 1.786074, -1.264594, -2.642960, 4.192260, -2.122492, -1.211933, 3.681140
3.948637, -2.143409, 1.786074, -1.225107, -2.664394, 4.210121, -2.134743, -1.238577, 3.723241
4.344877, -2.205658, 2.379837, -1.181659, -2.686451, 4.233919, -2.146560, -1.265442, 3.765580
4.344877, -2.205658, 2.379837, -1.138210, -2.708507, 4.257718, -2.157942, -1.292527, 3.808157
4.344877, -2.205658, 2.379837, -1.094761, -2.730564, 4.281516, -2.168890, -1.319832, 3.850972
4.344877, -2.205658, 2.379837, -1.051312, -2.752620, 4.305315, -2.179403, -1.347359, 3.894026
4.216189, -1.688511, 2.476802, -1.009150, -2.769506, 4.330082, -2.189494, -1.375054, 3.937326
4.216189, -1.688511, 2.476802, -0.966988, -2.786391, 4.354850, -2.199164, -1.402918, 3.980875
4.216189, -1.688511, 2.476802, -0.924827, -2.803276, 4.379618, -2.208412, -1.430950, 4.024671
4.216189, -1.688511, 2.476802, -0.882665, -2.820161, 4.404386, -2.217239, -1.459152, 4.068715
4.216189, -1.688511, 2.476802, -0.840503, -2.837046, 4.429154, -2.225644, -1.487522, 4.113007
4.009091, -1.206678, 2.820369, -0.800412, -2.849113, 4.457357, -2.233648, -1.516014, 4.157580
4.009091, -1.206678, 2.820369, -0.760321, -2.861179, 4.485561, -2.241251, -1.544625, 4.202436
4.009091, -1.206678, 2.820369, -0.720230, -2.873246, 4.513764, -2.248454, -1.573358, 4.247573
4.009091, -1.206678, 2.820369, -0.680139, -2.885313, 4.541968, -2.255255, -1.602211, 4.292993
4.009091, -1.206678, 2.820369, -0.640048, -2.897380, 4.570171, -2.261656, -1.631185, 4.338695
3.585916, -0.902015, 3.313575, -0.604189, -2.906400, 4.603307, -2.267698, -1.660249, 4.384727
3.585916, -0.902015, 3.313575, -0.568330, -2.915420, 4.636443, -2.273381, -1.689403, 4.431092
3.585916, -0.902015, 3.313575, -0.532471, -2.924440, 4.669579, -2.278706, -1.718647, 4.477787
3.585916, -0.902015, 3.313575, -0.496611, -2.933460, 4.702715, -2.283672, -1.747982, 4.524815
3.449446, -0.583587, 3.700837, -0.462117, -2.939296, 4.739723, -2.288293, -1.777375, 4.572212
3.449446, -0.583587, 3.700837, -0.427623, -2.945132, 4.776731, -2.292569, -1.806826, 4.619979
3.449446, -0.583587, 3.700837, -0.393128, -2.950968, 4.813740, -2.296500, -1.836336, 4.668116
3.449446, -0.583587, 3.700837, -0.358634, -2.956803, 4.850748, -2.300087, -1.865904, 4.716624
3.640982, -0.585382, 3.572149, -0.322224, -2.962657, 4.886469, -2.303309, -1.895531, 4.765489
3.640982, -0.585382, 3.572149, -0.285814, -2.968511, 4.922191, -2.306167, -1.925216, 4.814711
3.640982, -0.585382, 3.572149, -0.249404, -2.974365, 4.957912, -2.308661, -1.954959, 4.864290
3.640982, -0.585382, 3.572149, -0.212994, -2.980219, 4.993633, -2.310791, -1.984762, 4.914226
3.640982, -0.585382, 3.572149, -0.176585, -2.986073, 5.029355, -2.312557, -2.014622, 4.964520
3.690662, -0.360327, 3.280655, -0.139678, -2.989676, 5.062161, -2.313954, -2.044519, 5.015141
3.690662, -0.360327, 3.280655, -0.102771, -2.993279, 5.094967, -2.314982, -2.074452, 5.066091
3.690662, -0.360327, 3.280655, -0.065865, -2.996882, 5.127774, -2.315640, -2.104420, 5.117368
3.690662, -0.360327, 3.280655, -0.028958, -3.000486, 5.160580, -2.315930, -2.134425, 5.168974
3.690662, -0.360327, 3.280655, 0.007949, -3.004089, 5.193387, -2.315851, -2.164466, 5.220908
3.854665, -0.537498, 3.273472, 0.046495, -3.009464, 5.226121, -2.315386, -2.194561, 5.273169
3.854665, -0.537498, 3.273472, 0.085042, -3.014839, 5.258856, -2.314535, -2.224709, 5.325758
3.854665, -0.537498, 3.273472, 0.123589, -3.020214, 5.291591, -2.313299, -2.254911, 5.378674
3.854665, -0.537498, 3.273472, 0.162135, -3.025589, 5.324326, -2.311678, -2.285167, 5.431917
3.854665, -0.537498, 3.273472, 0.200682, -3.030963, 5.357061, -2.309671, -2.315477, 5.485487
4.115034, -0.593163, 3.099294, 0.241832, -3.036895, 5.388054, -2.307253, -2.345846, 5.539368
4.115034, -0.593163, 3.099294, 0.282982, -3.042827, 5.419047, -2.304423, -2.376274, 5.593559
4.115034, -0.593163, 3.099294, 0.324133, -3.048758, 5.450040, -2.301182, -2.406762, 5.648059
4.115034, -0.593163, 3.099294, 0.365283, -3.054690, 5.481033, -2.297529, -2.437309, 5.702870
4.460996, -0.812831, 2.705448, 0.409893, -3.062818, 5.508087, -2.293430, -2.467937, 5.757951
4.460996, -0.812831, 2.705448, 0.454503, -3.070947, 5.535141, -2.288885, -2.498646, 5.813302
4.460996, -0.812831, 2.705448, 0.499113, -3.079075, 5.562196, -2.283894, -2.529437, 5.868924
4.460996, -0.812831, 2.705448, 0.543723, -3.087204, 5.589250, -2.278457, -2.560309, 5.924817
4.863222, -1.089960, 1.838747, 0.592355, -3.098103, 5.607637, -2.272534, -2.591290, 5.980893
4.863222, -1.089960, 1.838747, 0.640987, -3.109003, 5.626025, -2.266124, -2.622380, 6.037153
4.863222, -1.089960, 1.838747, 0.689620, -3.119902, 5.644412, -2.259228, -2.653579, 6.093597
4.863222, -1.089960, 1.838747, 0.738252, -3.130802, 5.662799, -2.251845, -2.684887, 6.150226
4.863222, -1.089960, 1.838747, 0.786884, -3.141701, 5.681187, -2.243976, -2.716304, 6.207037
4.856638, -1.231817, 1.413776, 0.835450, -3.154019, 5.695324, -2.235622, -2.747844, 6.263991
4.856638, -1.231817, 1.413776, 0.884017, -3.166337, 5.709462, -2.226782, -2.779508, 6.321085
4.856638, -1.231817, 1.413776, 0.932583, -3.178656, 5.723600, -2.217456, -2.811294, 6.378322
4.856638, -1.231817, 1.413776, 0.981150, -3.190974, 5.737738, -2.207644, -2.843204, 6.435699
4.969165, -1.506551, 1.168370, 1.030841, -3.206039, 5.749422, -2.197336, -2.875264, 6.493193
4.969165, -1.506551, 1.168370, 1.080533, -3.221105, 5.761106, -2.186531, -2.907475, 6.550804
4.969165, -1.506551, 1.168370, 1.130225, -3.236170, 5.772789, -2.175228, -2.939837, 6.608532
4.969165, -1.506551, 1.168370, 1.179916, -3.251235, 5.784473, -2.163429, -2.972350, 6.666377
4.735132, -1.456872, 0.815226, 1.227268, -3.265804, 5.792626, -2.151157, -3.005008, 6.724303
4.735132, -1.456872, 0.815226, 1.274619, -3.280373, 5.800778, -2.138411, -3.037812, 6.782310
4.735132, -1.456872, 0.815226, 1.321970, -3.294942, 5.808931, -2.125191, -3.070761, 6.840400
4.735132, -1.456872, 0.815226, 1.369322, -3.309511, 5.817083, -2.111498, -3.103856, 6.898571
4.735132, -1.456872, 0.815226, 1.416673, -3.324080, 5.825236, -2.097331, -3.137097, 6.956823
4.686650, -1.574786, 0.664990, 1.463540, -3.339827, 5.831886, -2.082695, -3.170495, 7.015142
4.686650, -1.574786, 0.664990, 1.510406, -3.355575, 5.838536, -2.067591, -3.204051, 7.073527
4.686650, -1.574786, 0.664990, 1.557273, -3.371323, 5.845186, -2.052019, -3.237764, 7.131979
4.686650, -1.574786, 0.664990, 1.604139, -3.387071, 5.851836, -2.035977, -3.271635, 7.190497
4.711190, -1.686117, 0.441132, 1.651251, -3.403932, 5.856247, -2.019465, -3.305674, 7.249060
4.711190, -1.686117, 0.441132, 1.698363, -3.420793, 5.860658, -2.002481, -3.339882, 7.307666
4.711190, -1.686117, 0.441132, 1.745475, -3.437654, 5.865069, -1.985026, -3.374259, 7.366317
4.711190, -1.686117, 0.441132, 1.792587, -3.454515, 5.869481, -1.967101, -3.408804, 7.425012
4.711190, -1.686117, 0.441132, 1.839699, -3.471377, 5.873892, -1.948704, -3.443518, 7.483750
4.592677, -1.617882, 0.311845, 1.885625, -3.487556, 5.877010, -1.929847, -3.478393, 7.542521
4.592677, -1.617882, 0.311845, 1.931552, -3.503734, 5.880129, -1.910532, -3.513431, 7.601322
4.592677, -1.617882, 0.311845, 1.977479, -3.519913, 5.883247, -1.890757, -3.548630, 7.660154
4.592677, -1.617882, 0.311845, 2.023406, -3.536092, 5.886366, -1.870523, -3.583991, 7.719018
4.207211, -1.420959, 0.387861, 2.065478, -3.550302, 5.890244, -1.849868, -3.619493, 7.777920
4.207211, -1.420959, 0.387861, 2.107550, -3.564511, 5.894123, -1.828793, -3.655138, 7.836862
4.207211, -1.420959, 0.387861, 2.149622, -3.578721, 5.898002, -1.807297, -3.690926, 7.895842
4.207211, -1.420959, 0.387861, 2.191694, -3.592930, 5.901880, -1.785380, -3.726855, 7.954860
4.207211, -1.420959, 0.387861, 2.233766, -3.607140, 5.905759, -1.763042, -3.762926, 8.013918
4.230554, -1.432930, 0.748188, 2.276072, -3.621469, 5.913241, -1.740281, -3.799141, 8.073050
4.230554, -1.432930, 0.748188, 2.318377, -3.635798, 5.920723, -1.717097, -3.835499, 8.132257
4.230554, -1.432930, 0.748188, 2.360682, -3.650127, 5.928205, -1.693491, -3.872000, 8.191540
4.230554, -1.432930, 0.748188, 2.402988, -3.664456, 5.935687, -1.669461, -3.908644, 8.250896
4.230554, -1.432930, 0.748188, 2.445293, -3.678786, 5.943169, -1.645008, -3.945432, 8.310328
4.445434, -1.736993, 1.573589, 2.489748, -3.696156, 5.958905, -1.620110, -3.982394, 8.369918
4.445434, -1.736993, 1.573589, 2.534202, -3.713526, 5.974641, -1.594768, -4.019529, 8.429665
4.445434, -1.736993, 1.573589, 2.578656, -3.730896, 5.990377, -1.568982, -4.056838, 8.489569
4.445434, -1.736993, 1.573589, 2.623111, -3.748266, 6.006114, -1.542751, -4.094321, 8.549630
3.924097, -1.438915, 2.074576, 2.662352, -3.762655, 6.026859, -1.516127, -4.131948, 8.609899
3.924097, -1.438915, 2.074576, 2.701593, -3.777044, 6.047605, -1.489111, -4.169718, 8.670375
3.924097, -1.438915, 2.074576, 2.740834, -3.791433, 6.068351, -1.461703, -4.207632, 8.731058
3.924097, -1.438915, 2.074576, 2.780075, -3.805822, 6.089097, -1.433902, -4.245690, 8.791949
3.924097, -1.438915, 2.074576, 2.819316, -3.820211, 6.109842, -1.405709, -4.283893, 8.853047
3.636792, -1.461660, 3.178901, 2.855684, -3.834827, 6.141631, -1.377152, -4.322241, 8.914464
3.636792, -1.461660, 3.178901, 2.892052, -3.849444, 6.173420, -1.348232, -4.360735, 8.976198
3.636792, -1.461660, 3.178901, 2.928420, -3.864060, 6.205209, -1.318947, -4.399376, 9.038250
3.636792, -1.461660, 3.178901, 2.964788, -3.878677, 6.236998, -1.289300, -4.438163, 9.100620
2.745551, -1.160589, 3.589507, 2.992243, -3.890283, 6.272892, -1.259377, -4.477066, 9.163349
2.745551, -1.160589, 3.589507, 3.019699, -3.901889, 6.308787, -1.229180, -4.516085, 9.226437
2.745551, -1.160589, 3.589507, 3.047154, -3.913495, 6.344682, -1.198709, -4.555220, 9.289884
2.745551, -1.160589, 3.589507, 3.074610, -3.925101, 6.380577, -1.167962, -4.594471, 9.353689
2.745551, -1.160589, 3.589507, 3.102066, -3.936707, 6.416472, -1.136942, -4.633838, 9.417854
2.041656, -1.175553, 4.284424, 3.122482, -3.948462, 6.459316, -1.105717, -4.673322, 9.482448
2.041656, -1.175553, 4.284424, 3.142899, -3.960217, 6.502161, -1.074288, -4.712924, 9.547469
2.041656, -1.175553, 4.284424, 3.163315, -3.971973, 6.545005, -1.042655, -4.752644, 9.612919
2.041656, -1.175553, 4.284424, 3.183732, -3.983728, 6.587849, -1.010818, -4.792481, 9.678798
1.168370, -1.356315, 4.964377, 3.195415, -3.997292, 6.637493, -0.978863, -4.832454, 9.745173
1.168370, -1.356315, 4.964377, 3.207099, -4.010855, 6.687137, -0.946792, -4.872563, 9.812044
1.168370, -1.356315, 4.964377, 3.218783, -4.024418, 6.736781, -0.914605, -4.912807, 9.879412
1.168370, -1.356315, 4.964377, 3.230466, -4.037981, 6.786425, -0.882300, -4.953187, 9.947276
1.168370, -1.356315, 4.964377, 3.242150, -4.051544, 6.836069, -0.849878, -4.993702, 10.015636
-0.329801, -0.888847, 4.690241, 3.238852, -4.060432, 6.882971, -0.817490, -5.034307, 10.084466
-0.329801, -0.888847, 4.690241, 3.235554, -4.069321, 6.929873, -0.785134, -5.075000, 10.153765
-0.329801, -0.888847, 4.690241, 3.232256, -4.078209, 6.976776, -0.752812, -5.115782, 10.223533
-0.329801, -0.888847, 4.690241, 3.228958, -4.087097, 7.023678, -0.720522, -5.156653, 10.293770
-1.859696, -0.656011, 4.727950, 3.210361, -4.093657, 7.070957, -0.688419, -5.197589, 10.364479
-1.859696, -0.656011, 4.727950, 3.191764, -4.100218, 7.118237, -0.656501, -5.238592, 10.435661
-1.859696, -0.656011, 4.727950, 3.173167, -4.106778, 7.165516, -0.624769, -5.279659, 10.507317
-1.859696, -0.656011, 4.727950, 3.154570, -4.113338, 7.212795, -0.593224, -5.320793, 10.579445
-1.859696, -0.656011, 4.727950, 3.135973, -4.119899, 7.260075, -0.561864, -5.361992, 10.652045
-2.925116, -0.378284, 4.088099, 3.106722, -4.123682, 7.300956, -0.530797, -5.403229, 10.725055
-2.925116, -0.378284, 4.088099, 3.077471, -4.127464, 7.341837, -0.500022, -5.444503, 10.798473
-2.925116, -0.378284, 4.088099, 3.048220, -4.131247, 7.382718, -0.469540, -5.485816, 10.872300
-2.925116, -0.378284, 4.088099, 3.018969, -4.135030, 7.423599, -0.439350, -5.527166, 10.946536
-3.200449, -0.373495, 4.407127, 2.986964, -4.138765, 7.467670, -0.409480, -5.568554, 11.021213
-3.200449, -0.373495, 4.407127, 2.954960, -4.142500, 7.511742, -0.379931, -5.609979, 11.096330
-3.200449, -0.373495, 4.407127, 2.922955, -4.146235, 7.555813, -0.350701, -5.651442, 11.171887
-3.200449, -0.373495, 4.407127, 2.890951, -4.149970, 7.599884, -0.321792, -5.692941, 11.247887
-3.200449, -0.373495, 4.407127, 2.858946, -4.153705, 7.643955, -0.293202, -5.734478, 11.324327
-3.178303, -0.375890, 4.653729, 2.827163, -4.157464, 7.690493, -0.264931, -5.776053, 11.401232
-3.178303, -0.375890, 4.653729, 2.795380, -4.161223, 7.737030, -0.236977, -5.817665, 11.478602
-3.178303, -0.375890, 4.653729, 2.763597, -4.164982, 7.783567, -0.209341, -5.859315, 11.556438
-3.178303, -0.375890, 4.653729, 2.731814, -4.168741, 7.830105, -0.182023, -5.901002, 11.634740
-3.178303, -0.375890, 4.653729, 2.700031, -4.172500, 7.876642, -0.155022, -5.942728, 11.713507
-2.752733, -0.104746, 4.577713, 2.672503, -4.173547, 7.922420, -0.128297, -5.984463, 11.792731
-2.752733, -0.104746, 4.577713, 2.644976, -4.174595, 7.968197, -0.101848, -6.026209, 11.872414
-2.752733, -0.104746, 4.577713, 2.617449, -4.175642, 8.013974, -0.075673, -6.067966, 11.952554
-2.752733, -0.104746, 4.577713, 2.589921, -4.176690, 8.059752, -0.049774, -6.109733, 12.033152
-2.457648, 0.008380, 4.839280, 2.565345, -4.176606, 8.108145, -0.024121, -6.151499, 12.114233
-2.457648, 0.008380, 4.839280, 2.540768, -4.176522, 8.156538, 0.001287, -6.193264, 12.195799
-2.457648, 0.008380, 4.839280, 2.516192, -4.176438, 8.204931, 0.026449, -6.235029, 12.277848
-2.457648, 0.008380, 4.839280, 2.491616, -4.176354, 8.253325, 0.051365, -6.276792, 12.360381
-2.457648, 0.008380, 4.839280, 2.467039, -4.176270, 8.301718, 0.076036, -6.318555, 12.443398
-2.144008, -0.025139, 4.933252, 2.445599, -4.176522, 8.351050, 0.100492, -6.360320, 12.526909
-2.144008, -0.025139, 4.933252, 2.424159, -4.176773, 8.400383, 0.124733, -6.402088, 12.610912
-2.144008, -0.025139, 4.933252, 2.402719, -4.177024, 8.449716, 0.148760, -6.443858, 12.695410
-2.144008, -0.025139, 4.933252, 2.381279, -4.177276, 8.499048, 0.172573, -6.485631, 12.780400
-1.924938, 0.035913, 4.558560, 2.362030, -4.176917, 8.544634, 0.196193, -6.527400, 12.865847
-1.924938, 0.035913, 4.558560, 2.342780, -4.176558, 8.590219, 0.219621, -6.569166, 12.951749
-1.924938, 0.035913, 4.558560, 2.323531, -4.176198, 8.635805, 0.242857, -6.610928, 13.038107
-1.924938, 0.035913, 4.558560, 2.304281, -4.175839, 8.681391, 0.265899, -6.652686, 13.124921
